RecordType,UNIQUE_ID,Transaction Type,Transaction Currency,Transaction Amount,Billing Currency,Billing Amount,Settlement Date,Settlement Amount,Settlement Currency,System Date,Account Number,Account Id,VPAN,Masked PAN,Date Transmit,Time Transmit,Date Local,Time Local,Message Class,Message Function,Transaction Source,Function Code,Transaction Code,Acquirer Financial Entity,Transaction Reference Number,ARN,Token Requestor ID,Authorization Transaction Log ID,Item Category,RRN,STAN,Description,Card Acceptor Location,MCC,Card Acceptor ID,Terminal Code,Acquirer ID,Acquirer Country,Card Data Input Capability,Cardholder Authentication Availability,Card Capture Capability,Operating Environment,Cardholder Present Indicator,Card Present Indicator,Card Data Input Mode,Cardholder Authentication Method,Cardholder authorization Entity,Pin Capture Capability,Reference,Original Transaction Id,Original Transaction Reference,Balance Before,Surplus Before,Balance After,Surplus After,Credit Debit,Application Sequence
R,141166,1,682,2875.57,682,2875.57,20250208,2875.57,682,20250208,6826000000000327,6826000000000327,9001000004545245,401778_5245,20250208,085915,20250208,085915,2,2,0,00200,1,,,,,146500,0131,1404995485021166,0,Generated transaction,CARD ACCEPTOR~ATM Riyadh~CITY NAME~             682,0,,,,,,,,,,,,,,,,0,,0,,0,0,,0
R,147625,2,682,431.34,682,431.34,20250208,431.34,682,20250208,6826000000000327,6826000000000327,9001000004545245,401778_5245,20250208,085915,20250208,085915,2,2,0,00200,1,,,,,146500,0131,1404995485027625,0,Generated transaction,CARD ACCEPTOR~ATM Riyadh~CITY NAME~             682,0,,,,,,,,,,,,,,,141166,0,,0,,0,0,,0
R,145458,1002,682,13.00,682,13.00,20250208,13.00,682,20250208,6826000000000327,6826000000000327,9001000004545245,401778_5245,20250208,085915,20250208,085915,2,2,0,00200,1,,,,,00000000000000000000,0131,1404995485035458,0,Generated transaction,CARD ACCEPTOR~ATM Riyadh~CITY NAME~             682,0,,,,,,,,,,,,,,,147625,0,,0,,0,0,,0
R,144750,1,356,4750.29,682,4750.29,20250208,4750.29,682,20250208,6826000000000327,6826000000000327,9001000004545245,401778_5245,20250208,095225,20250208,095225,2,2,0,00200,1,,,,,140166,0131,1404995485244750,0,Generated transaction,CARD ACCEPTOR~ATM Riyadh~CITY NAME~             682,0,,,,,,,,,,,,,,,,0,,0,,0,0,,0
R,141250,2,356,712.54,682,712.54,20250208,712.54,682,20250208,6826000000000327,6826000000000327,9001000004545245,401778_5245,20250208,095225,20250208,095225,2,2,0,00200,1,,,,,140166,0131,1404995485251250,0,Generated transaction,CARD ACCEPTOR~ATM Riyadh~CITY NAME~             682,0,,,,,,,,,,,,,,,144750,0,,0,,0,0,,0
R,147666,1002,356,15.00,682,15.00,20250208,15.00,682,20250208,6826000000000327,6826000000000327,9001000004545245,401778_5245,20250208,095225,20250208,095225,2,2,0,00200,1,,,,,00000000000000000000,0131,1404995485257666,0,Generated transaction,CARD ACCEPTOR~ATM Riyadh~CITY NAME~             682,0,,,,,,,,,,,,,,,141250,0,,0,,0,0,,0
R,144625,2,356,15.00,682,15.00,20250208,15.00,682,20250208,6826000000000327,6826000000000327,9001000004545245,401778_5245,20250208,095225,20250208,095225,2,2,0,00200,1,,,,,140166,0131,1404995485264625,0,Generated transaction,CARD ACCEPTOR~ATM Riyadh~CITY NAME~             682,0,,,,,,,,,,,,,,,144750,0,,0,,0,0,,0
R,140833,1002,356,142.51,682,142.51,20250208,142.51,682,20250208,6826000000000327,6826000000000327,9001000004545245,401778_5245,20250208,095225,20250208,095225,2,2,0,00200,1,,,,,00000000000000000000,0131,1404995485270833,0,Generated transaction,CARD ACCEPTOR~ATM Riyadh~CITY NAME~             682,0,,,,,,,,,,,,,,,144625,0,,0,,0,0,,0
R,142500,1,682,527.00,682,527.00,20250208,527.00,682,20250208,6826000000000327,6826000000000327,9001000004545245,401778_5245,20250208,090952,20250208,090952,2,2,0,00200,1,,,,,143833,0131,1404995485932500,0,Generated transaction,CARD ACCEPTOR~ATM Riyadh~CITY NAME~             682,0,,,,,,,,,,,,,,,,0,,0,,0,0,,0
R,140875,2,682,79.05,682,79.05,20250208,79.05,682,20250208,6826000000000327,6826000000000327,9001000004545245,401778_5245,20250208,090952,20250208,090952,2,2,0,00200,1,,,,,143833,0131,1404995485940875,0,Generated transaction,CARD ACCEPTOR~ATM Riyadh~CITY NAME~             682,0,,,,,,,,,,,,,,,142500,0,,0,,0,0,,0
R,147375,1002,682,9.00,682,9.00,20250208,9.00,682,20250208,6826000000000327,6826000000000327,9001000004545245,401778_5245,20250208,090952,20250208,090952,2,2,0,00200,1,,,,,00000000000000000000,0131,1404995485947375,0,Generated transaction,CARD ACCEPTOR~ATM Riyadh~CITY NAME~             682,0,,,,,,,,,,,,,,,140875,0,,0,,0,0,,0
R,148041,1,356,3116.76,682,3116.76,20250208,3116.76,682,20250208,6826000000000327,6826000000000327,9001000004545245,401778_5245,20250208,083242,20250208,083242,2,2,0,00200,0,,,,,143791,0131,1404995486418041,0,Generated transaction,CARD ACCEPTOR~ATM Riyadh~CITY NAME~             682,0,,,,,,,,,,,,,,,,0,,0,,0,0,,0
R,144333,2,356,13.00,682,13.00,20250208,13.00,682,20250208,6826000000000327,6826000000000327,9001000004545245,401778_5245,20250208,083242,20250208,083242,2,2,0,00200,0,,,,,143791,0131,1404995486424333,0,Generated transaction,CARD ACCEPTOR~ATM Riyadh~CITY NAME~             682,0,,,,,,,,,,,,,,,148041,0,,0,,0,0,,0
R,140833,1002,356,93.50,682,93.50,20250208,93.50,682,20250208,6826000000000327,6826000000000327,9001000004545245,401778_5245,20250208,083242,20250208,083242,2,2,0,00200,0,,,,,00000000000000000000,0131,1404995486430833,0,Generated transaction,CARD ACCEPTOR~ATM Riyadh~CITY NAME~             682,0,,,,,,,,,,,,,,,144333,0,,0,,0,0,,0
R,143166,1,682,4846.74,682,4846.74,20250208,4846.74,682,20250208,6826000000000327,6826000000000327,9001000004545245,401778_5245,20250208,035935,20250208,035935,2,2,0,00200,0,,,,,149750,0131,1404995487053166,0,Generated transaction,CARD ACCEPTOR~ATM Riyadh~CITY NAME~             682,0,,,,,,,,,,,,,,,,0,,0,,0,0,,0
R,145375,1,356,1707.68,682,1707.68,20250208,1707.68,682,20250208,6826000000000327,6826000000000327,9001000004545245,401778_5245,20250208,110416,20250208,110416,2,2,0,00200,26,,,,,147791,0131,1404995487515375,0,Generated transaction,CARD ACCEPTOR~ATM Riyadh~CITY NAME~             682,0,,,,,,,,,,,,,,,,0,,0,,0,0,,0
R,143458,2,356,11.00,682,11.00,20250208,11.00,682,20250208,6826000000000327,6826000000000327,9001000004545245,401778_5245,20250208,110416,20250208,110416,2,2,0,00200,26,,,,,147791,0131,1404995487523458,0,Generated transaction,CARD ACCEPTOR~ATM Riyadh~CITY NAME~             682,0,,,,,,,,,,,,,,,145375,0,,0,,0,0,,0
R,149916,1002,356,51.23,682,51.23,20250208,51.23,682,20250208,6826000000000327,6826000000000327,9001000004545245,401778_5245,20250208,110416,20250208,110416,2,2,0,00200,26,,,,,00000000000000000000,0131,1404995487529916,0,Generated transaction,CARD ACCEPTOR~ATM Riyadh~CITY NAME~             682,0,,,,,,,,,,,,,,,143458,0,,0,,0,0,,0
R,142375,1,356,3943.93,682,3943.93,20250208,3943.93,682,20250208,6826000000000327,6826000000000327,9001000004545245,401778_5245,20250208,123933,20250208,123933,2,2,0,00200,1,,,,,143375,0131,1404995487962375,0,Generated transaction,CARD ACCEPTOR~ATM Riyadh~CITY NAME~             682,0,,,,,,,,,,,,,,,,0,,0,,0,0,,0
R,142541,2,356,591.59,682,591.59,20250208,591.59,682,20250208,6826000000000327,6826000000000327,9001000004545245,401778_5245,20250208,123933,20250208,123933,2,2,0,00200,1,,,,,143375,0131,1404995487972541,0,Generated transaction,CARD ACCEPTOR~ATM Riyadh~CITY NAME~             682,0,,,,,,,,,,,,,,,142375,0,,0,,0,0,,0
R,142125,1002,356,15.00,682,15.00,20250208,15.00,682,20250208,6826000000000327,6826000000000327,9001000004545245,401778_5245,20250208,123933,20250208,123933,2,2,0,00200,1,,,,,00000000000000000000,0131,1404995487982125,0,Generated transaction,CARD ACCEPTOR~ATM Riyadh~CITY NAME~             682,0,,,,,,,,,,,,,,,142541,0,,0,,0,0,,0
R,149500,2,356,15.00,682,15.00,20250208,15.00,682,20250208,6826000000000327,6826000000000327,9001000004545245,401778_5245,20250208,123933,20250208,123933,2,2,0,00200,1,,,,,143375,0131,1404995487989500,0,Generated transaction,CARD ACCEPTOR~ATM Riyadh~CITY NAME~             682,0,,,,,,,,,,,,,,,142375,0,,0,,0,0,,0
R,146875,1002,356,118.32,682,118.32,20250208,118.32,682,20250208,6826000000000327,6826000000000327,9001000004545245,401778_5245,20250208,123933,20250208,123933,2,2,0,00200,1,,,,,00000000000000000000,0131,1404995487996875,0,Generated transaction,CARD ACCEPTOR~ATM Riyadh~CITY NAME~             682,0,,,,,,,,,,,,,,,149500,0,,0,,0,0,,0
R,141791,1,356,1812.01,682,1812.01,20250208,1812.01,682,20250208,6826000000000327,6826000000000327,9001000004545245,401778_5245,20250208,093127,20250208,093127,2,2,0,00200,26,,,,,146041,0131,1404995489121791,0,Generated transaction,CARD ACCEPTOR~ATM Riyadh~CITY NAME~             682,0,,,,,,,,,,,,,,,,0,,0,,0,0,,0
R,148166,2,356,11.00,682,11.00,20250208,11.00,682,20250208,6826000000000327,6826000000000327,9001000004545245,401778_5245,20250208,093127,20250208,093127,2,2,0,00200,26,,,,,146041,0131,1404995489128166,0,Generated transaction,CARD ACCEPTOR~ATM Riyadh~CITY NAME~             682,0,,,,,,,,,,,,,,,141791,0,,0,,0,0,,0
R,145583,1002,356,54.36,682,54.36,20250208,54.36,682,20250208,6826000000000327,6826000000000327,9001000004545245,401778_5245,20250208,093127,20250208,093127,2,2,0,00200,26,,,,,00000000000000000000,0131,1404995489135583,0,Generated transaction,CARD ACCEPTOR~ATM Riyadh~CITY NAME~             682,0,,,,,,,,,,,,,,,148166,0,,0,,0,0,,0
R,141458,1,682,717.41,682,717.41,20250208,717.41,682,20250208,6826000000000327,6826000000000327,9001000004545245,401778_5245,20250208,111758,20250208,111758,2,2,0,00200,1,,,,,147291,0131,1404995490031458,0,Generated transaction,CARD ACCEPTOR~ATM Riyadh~CITY NAME~             682,0,,,,,,,,,,,,,,,,0,,0,,0,0,,0
R,148958,2,682,107.61,682,107.61,20250208,107.61,682,20250208,6826000000000327,6826000000000327,9001000004545245,401778_5245,20250208,111758,20250208,111758,2,2,0,00200,1,,,,,147291,0131,1404995490038958,0,Generated transaction,CARD ACCEPTOR~ATM Riyadh~CITY NAME~             682,0,,,,,,,,,,,,,,,141458,0,,0,,0,0,,0
R,145291,1002,682,13.00,682,13.00,20250208,13.00,682,20250208,6826000000000327,6826000000000327,9001000004545245,401778_5245,20250208,111758,20250208,111758,2,2,0,00200,1,,,,,00000000000000000000,0131,1404995490045291,0,Generated transaction,CARD ACCEPTOR~ATM Riyadh~CITY NAME~             682,0,,,,,,,,,,,,,,,148958,0,,0,,0,0,,0
R,147000,1,682,27.74,682,27.74,20250208,27.74,682,20250208,6826000000000327,6826000000000327,9001000004545245,401778_5245,20250208,015116,20250208,015116,2,2,0,00200,19,,,,,145333,0131,1404995490237000,0,Generated transaction,CARD ACCEPTOR~ATM Riyadh~CITY NAME~             682,0,,,,,,,,,,,,,,,,0,,0,,0,0,,0
R,147166,1,356,284.15,682,284.15,20250208,284.15,682,20250208,6826000000000327,6826000000000327,9001000004545245,401778_5245,20250208,092815,20250208,092815,2,2,0,00200,26,,,,,143000,0131,1404995490517166,0,Generated transaction,CARD ACCEPTOR~ATM Riyadh~CITY NAME~             682,0,,,,,,,,,,,,,,,,0,,0,,0,0,,0
R,144333,2,356,11.00,682,11.00,20250208,11.00,682,20250208,6826000000000327,6826000000000327,9001000004545245,401778_5245,20250208,092815,20250208,092815,2,2,0,00200,26,,,,,143000,0131,1404995490524333,0,Generated transaction,CARD ACCEPTOR~ATM Riyadh~CITY NAME~             682,0,,,,,,,,,,,,,,,147166,0,,0,,0,0,,0
R,140875,1002,356,8.52,682,8.52,20250208,8.52,682,20250208,6826000000000327,6826000000000327,9001000004545245,401778_5245,20250208,092815,20250208,092815,2,2,0,00200,26,,,,,00000000000000000000,0131,1404995490530875,0,Generated transaction,CARD ACCEPTOR~ATM Riyadh~CITY NAME~             682,0,,,,,,,,,,,,,,,144333,0,,0,,0,0,,0
R,147291,1,682,4028.84,682,4028.84,20250208,4028.84,682,20250208,6826000000000327,6826000000000327,9001000004545245,401778_5245,20250208,113514,20250208,113514,2,2,0,00200,19,,,,,142583,0131,1404995491427291,0,Generated transaction,CARD ACCEPTOR~ATM Riyadh~CITY NAME~             682,0,,,,,,,,,,,,,,,,0,,0,,0,0,,0
R,142500,1,356,2981.14,682,2981.14,20250208,2981.14,682,20250208,6826000000000327,6826000000000327,9001000004545245,401778_5245,20250208,073852,20250208,073852,2,2,0,00200,26,,,,,148333,0131,1404995491692500,0,Generated transaction,CARD ACCEPTOR~ATM Riyadh~CITY NAME~             682,0,,,,,,,,,,,,,,,,0,,0,,0,0,,0
R,148916,2,356,9.00,682,9.00,20250208,9.00,682,20250208,6826000000000327,6826000000000327,9001000004545245,401778_5245,20250208,073852,20250208,073852,2,2,0,00200,26,,,,,148333,0131,1404995491698916,0,Generated transaction,CARD ACCEPTOR~ATM Riyadh~CITY NAME~             682,0,,,,,,,,,,,,,,,142500,0,,0,,0,0,,0
R,145916,1002,356,89.43,682,89.43,20250208,89.43,682,20250208,6826000000000327,6826000000000327,9001000004545245,401778_5245,20250208,073852,20250208,073852,2,2,0,00200,26,,,,,00000000000000000000,0131,1404995491705916,0,Generated transaction,CARD ACCEPTOR~ATM Riyadh~CITY NAME~             682,0,,,,,,,,,,,,,,,148916,0,,0,,0,0,,0
R,146583,1,682,3381.58,682,3381.58,20250208,3381.58,682,20250208,6826000000000327,6826000000000327,9001000004545245,401778_5245,20250208,110741,20250208,110741,2,2,0,00200,0,,,,,142125,0131,1404995491966583,0,Generated transaction,CARD ACCEPTOR~ATM Riyadh~CITY NAME~             682,0,,,,,,,,,,,,,,,,0,,0,,0,0,,0
R,149500,1,682,2503.13,682,2503.13,20250208,2503.13,682,20250208,6826000000000327,6826000000000327,9001000004545245,401778_5245,20250208,020623,20250208,020623,2,2,0,00200,19,,,,,145250,0131,1404995491979500,0,Generated transaction,CARD ACCEPTOR~ATM Riyadh~CITY NAME~             682,0,,,,,,,,,,,,,,,,0,,0,,0,0,,0
R,143833,1,356,4043.44,682,4043.44,20250208,4043.44,682,20250208,6826000000000327,6826000000000327,9001000004545245,401778_5245,20250208,095033,20250208,095033,2,2,0,00200,1,,,,,144791,0131,1404995492463833,0,Generated transaction,CARD ACCEPTOR~ATM Riyadh~CITY NAME~             682,0,,,,,,,,,,,,,,,,0,,0,,0,0,,0
R,142333,2,356,606.52,682,606.52,20250208,606.52,682,20250208,6826000000000327,6826000000000327,9001000004545245,401778_5245,20250208,095033,20250208,095033,2,2,0,00200,1,,,,,144791,0131,1404995492472333,0,Generated transaction,CARD ACCEPTOR~ATM Riyadh~CITY NAME~             682,0,,,,,,,,,,,,,,,143833,0,,0,,0,0,,0
R,148666,1002,356,17.00,682,17.00,20250208,17.00,682,20250208,6826000000000327,6826000000000327,9001000004545245,401778_5245,20250208,095033,20250208,095033,2,2,0,00200,1,,,,,00000000000000000000,0131,1404995492478666,0,Generated transaction,CARD ACCEPTOR~ATM Riyadh~CITY NAME~             682,0,,,,,,,,,,,,,,,142333,0,,0,,0,0,,0
R,145541,2,356,17.00,682,17.00,20250208,17.00,682,20250208,6826000000000327,6826000000000327,9001000004545245,401778_5245,20250208,095033,20250208,095033,2,2,0,00200,1,,,,,144791,0131,1404995492485541,0,Generated transaction,CARD ACCEPTOR~ATM Riyadh~CITY NAME~             682,0,,,,,,,,,,,,,,,143833,0,,0,,0,0,,0
R,141791,1002,356,121.30,682,121.30,20250208,121.30,682,20250208,6826000000000327,6826000000000327,9001000004545245,401778_5245,20250208,095033,20250208,095033,2,2,0,00200,1,,,,,00000000000000000000,0131,1404995492491791,0,Generated transaction,CARD ACCEPTOR~ATM Riyadh~CITY NAME~             682,0,,,,,,,,,,,,,,,145541,0,,0,,0,0,,0
R,147375,1,356,1192.07,682,1192.07,20250208,1192.07,682,20250208,6826000000000327,6826000000000327,9001000004545245,401778_5245,20250208,063442,20250208,063442,2,2,0,00200,26,,,,,141250,0131,1404995492687375,0,Generated transaction,CARD ACCEPTOR~ATM Riyadh~CITY NAME~             682,0,,,,,,,,,,,,,,,,0,,0,,0,0,,0
R,145416,2,356,1.00,682,1.00,20250208,1.00,682,20250208,6826000000000327,6826000000000327,9001000004545245,401778_5245,20250208,063442,20250208,063442,2,2,0,00200,26,,,,,141250,0131,1404995492695416,0,Generated transaction,CARD ACCEPTOR~ATM Riyadh~CITY NAME~             682,0,,,,,,,,,,,,,,,147375,0,,0,,0,0,,0
R,141833,1002,356,35.76,682,35.76,20250208,35.76,682,20250208,6826000000000327,6826000000000327,9001000004545245,401778_5245,20250208,063442,20250208,063442,2,2,0,00200,26,,,,,00000000000000000000,0131,1404995492701833,0,Generated transaction,CARD ACCEPTOR~ATM Riyadh~CITY NAME~             682,0,,,,,,,,,,,,,,,145416,0,,0,,0,0,,0
R,146083,1,356,144.01,682,144.01,20250208,144.01,682,20250208,6826000000000327,6826000000000327,9001000004545245,401778_5245,20250208,050314,20250208,050314,2,2,0,00200,26,,,,,148583,0131,1404995494066083,0,Generated transaction,CARD ACCEPTOR~ATM Riyadh~CITY NAME~             682,0,,,,,,,,,,,,,,,,0,,0,,0,0,,0
R,143916,2,356,7.00,682,7.00,20250208,7.00,682,20250208,6826000000000327,6826000000000327,9001000004545245,401778_5245,20250208,050314,20250208,050314,2,2,0,00200,26,,,,,148583,0131,1404995494073916,0,Generated transaction,CARD ACCEPTOR~ATM Riyadh~CITY NAME~             682,0,,,,,,,,,,,,,,,146083,0,,0,,0,0,,0
R,140291,1002,356,4.32,682,4.32,20250208,4.32,682,20250208,6826000000000327,6826000000000327,9001000004545245,401778_5245,20250208,050314,20250208,050314,2,2,0,00200,26,,,,,00000000000000000000,0131,1404995494080291,0,Generated transaction,CARD ACCEPTOR~ATM Riyadh~CITY NAME~             682,0,,,,,,,,,,,,,,,143916,0,,0,,0,0,,0
R,145916,1,682,4745.86,682,4745.86,20250208,4745.86,682,20250208,6826000000000327,6826000000000327,9001000004545245,401778_5245,20250208,042132,20250208,042132,2,2,0,00200,0,,,,,149500,0131,1404995494335916,0,Generated transaction,CARD ACCEPTOR~ATM Riyadh~CITY NAME~             682,0,,,,,,,,,,,,,,,,0,,0,,0,0,,0
R,146958,1,356,491.75,682,491.75,20250208,491.75,682,20250208,6826000000000327,6826000000000327,9001000004545245,401778_5245,20250208,103322,20250208,103322,2,2,0,00200,0,,,,,142125,0131,1404995494576958,0,Generated transaction,CARD ACCEPTOR~ATM Riyadh~CITY NAME~             682,0,,,,,,,,,,,,,,,,0,,0,,0,0,,0
R,143708,2,356,3.00,682,3.00,20250208,3.00,682,20250208,6826000000000327,6826000000000327,9001000004545245,401778_5245,20250208,103322,20250208,103322,2,2,0,00200,0,,,,,142125,0131,1404995494583708,0,Generated transaction,CARD ACCEPTOR~ATM Riyadh~CITY NAME~             682,0,,,,,,,,,,,,,,,146958,0,,0,,0,0,,0
R,140250,1002,356,14.75,682,14.75,20250208,14.75,682,20250208,6826000000000327,6826000000000327,9001000004545245,401778_5245,20250208,103322,20250208,103322,2,2,0,00200,0,,,,,00000000000000000000,0131,1404995494590250,0,Generated transaction,CARD ACCEPTOR~ATM Riyadh~CITY NAME~             682,0,,,,,,,,,,,,,,,143708,0,,0,,0,0,,0
R,141916,1,356,730.87,682,730.87,20250208,730.87,682,20250208,6826000000000327,6826000000000327,9001000004545245,401778_5245,20250208,052156,20250208,052156,2,2,0,00200,19,,,,,149708,0131,1404995494871916,0,Generated transaction,CARD ACCEPTOR~ATM Riyadh~CITY NAME~             682,0,,,,,,,,,,,,,,,,0,,0,,0,0,,0
R,147125,2,356,9.00,682,9.00,20250208,9.00,682,20250208,6826000000000327,6826000000000327,9001000004545245,401778_5245,20250208,052156,20250208,052156,2,2,0,00200,19,,,,,149708,0131,1404995494887125,0,Generated transaction,CARD ACCEPTOR~ATM Riyadh~CITY NAME~             682,0,,,,,,,,,,,,,,,141916,0,,0,,0,0,,0
R,148333,1002,356,21.93,682,21.93,20250208,21.93,682,20250208,6826000000000327,6826000000000327,9001000004545245,401778_5245,20250208,052156,20250208,052156,2,2,0,00200,19,,,,,00000000000000000000,0131,1404995494898333,0,Generated transaction,CARD ACCEPTOR~ATM Riyadh~CITY NAME~             682,0,,,,,,,,,,,,,,,147125,0,,0,,0,0,,0
R,142583,1,356,4999.57,682,4999.57,20250208,4999.57,682,20250208,6826000000000327,6826000000000327,9001000004545245,401778_5245,20250208,054335,20250208,054335,2,2,0,00200,0,,,,,141041,0131,1404995495152583,0,Generated transaction,CARD ACCEPTOR~ATM Riyadh~CITY NAME~             682,0,,,,,,,,,,,,,,,,0,,0,,0,0,,0
R,141833,2,356,17.00,682,17.00,20250208,17.00,682,20250208,6826000000000327,6826000000000327,9001000004545245,401778_5245,20250208,054335,20250208,054335,2,2,0,00200,0,,,,,141041,0131,1404995495161833,0,Generated transaction,CARD ACCEPTOR~ATM Riyadh~CITY NAME~             682,0,,,,,,,,,,,,,,,142583,0,,0,,0,0,,0
R,148583,1002,356,149.99,682,149.99,20250208,149.99,682,20250208,6826000000000327,6826000000000327,9001000004545245,401778_5245,20250208,054335,20250208,054335,2,2,0,00200,0,,,,,00000000000000000000,0131,1404995495168583,0,Generated transaction,CARD ACCEPTOR~ATM Riyadh~CITY NAME~             682,0,,,,,,,,,,,,,,,141833,0,,0,,0,0,,0
R,141833,1,356,4506.26,682,4506.26,20250208,4506.26,682,20250208,6826000000000327,6826000000000327,9001000004545245,401778_5245,20250208,025439,20250208,025439,2,2,0,00200,0,,,,,146916,0131,1404995495431833,0,Generated transaction,CARD ACCEPTOR~ATM Riyadh~CITY NAME~             682,0,,,,,,,,,,,,,,,,0,,0,,0,0,,0
R,148500,2,356,5.00,682,5.00,20250208,5.00,682,20250208,6826000000000327,6826000000000327,9001000004545245,401778_5245,20250208,025439,20250208,025439,2,2,0,00200,0,,,,,146916,0131,1404995495438500,0,Generated transaction,CARD ACCEPTOR~ATM Riyadh~CITY NAME~             682,0,,,,,,,,,,,,,,,141833,0,,0,,0,0,,0
R,144916,1002,356,135.19,682,135.19,20250208,135.19,682,20250208,6826000000000327,6826000000000327,9001000004545245,401778_5245,20250208,025439,20250208,025439,2,2,0,00200,0,,,,,00000000000000000000,0131,1404995495444916,0,Generated transaction,CARD ACCEPTOR~ATM Riyadh~CITY NAME~             682,0,,,,,,,,,,,,,,,148500,0,,0,,0,0,,0
R,148500,1,682,4004.88,682,4004.88,20250208,4004.88,682,20250208,6826000000000327,6826000000000327,9001000004545245,401778_5245,20250208,101256,20250208,101256,2,2,0,00200,26,,,,,144166,0131,1404995495458500,0,Generated transaction,CARD ACCEPTOR~ATM Riyadh~CITY NAME~             682,0,,,,,,,,,,,,,,,,0,,0,,0,0,,0
R,147541,1,682,343.68,682,343.68,20250208,343.68,682,20250208,6826000000000327,6826000000000327,9001000004545245,401778_5245,20250208,074120,20250208,074120,2,2,0,00200,0,,,,,141416,0131,1404995495757541,0,Generated transaction,CARD ACCEPTOR~ATM Riyadh~CITY NAME~             682,0,,,,,,,,,,,,,,,,0,,0,,0,0,,0
R,147041,1,356,168.24,682,168.24,20250208,168.24,682,20250208,6826000000000327,6826000000000327,9001000004545245,401778_5245,20250208,024611,20250208,024611,2,2,0,00200,1,,,,,146958,0131,1404995495777041,0,Generated transaction,CARD ACCEPTOR~ATM Riyadh~CITY NAME~             682,0,,,,,,,,,,,,,,,,0,,0,,0,0,,0
R,143625,2,356,25.24,682,25.24,20250208,25.24,682,20250208,6826000000000327,6826000000000327,9001000004545245,401778_5245,20250208,024611,20250208,024611,2,2,0,00200,1,,,,,146958,0131,1404995495783625,0,Generated transaction,CARD ACCEPTOR~ATM Riyadh~CITY NAME~             682,0,,,,,,,,,,,,,,,147041,0,,0,,0,0,,0
R,140125,1002,356,17.00,682,17.00,20250208,17.00,682,20250208,6826000000000327,6826000000000327,9001000004545245,401778_5245,20250208,024611,20250208,024611,2,2,0,00200,1,,,,,00000000000000000000,0131,1404995495790125,0,Generated transaction,CARD ACCEPTOR~ATM Riyadh~CITY NAME~             682,0,,,,,,,,,,,,,,,143625,0,,0,,0,0,,0
R,147416,2,356,17.00,682,17.00,20250208,17.00,682,20250208,6826000000000327,6826000000000327,9001000004545245,401778_5245,20250208,024611,20250208,024611,2,2,0,00200,1,,,,,146958,0131,1404995495797416,0,Generated transaction,CARD ACCEPTOR~ATM Riyadh~CITY NAME~             682,0,,,,,,,,,,,,,,,147041,0,,0,,0,0,,0
R,143875,1002,356,5.05,682,5.05,20250208,5.05,682,20250208,6826000000000327,6826000000000327,9001000004545245,401778_5245,20250208,024611,20250208,024611,2,2,0,00200,1,,,,,00000000000000000000,0131,1404995495803875,0,Generated transaction,CARD ACCEPTOR~ATM Riyadh~CITY NAME~             682,0,,,,,,,,,,,,,,,147416,0,,0,,0,0,,0
R,145208,1,682,2412.53,682,2412.53,20250208,2412.53,682,20250208,6826000000000327,6826000000000327,9001000004545245,401778_5245,20250208,111402,20250208,111402,2,2,0,00200,0,,,,,140708,0131,1404995496345208,0,Generated transaction,CARD ACCEPTOR~ATM Riyadh~CITY NAME~             682,0,,,,,,,,,,,,,,,,0,,0,,0,0,,0
R,149125,1,356,4914.03,682,4914.03,20250208,4914.03,682,20250208,6826000000000327,6826000000000327,9001000004545245,401778_5245,20250208,090132,20250208,090132,2,2,0,00200,1,,,,,149375,0131,1404995498089125,0,Generated transaction,CARD ACCEPTOR~ATM Riyadh~CITY NAME~             682,0,,,,,,,,,,,,,,,,0,,0,,0,0,,0
R,145125,2,356,737.10,682,737.10,20250208,737.10,682,20250208,6826000000000327,6826000000000327,9001000004545245,401778_5245,20250208,090132,20250208,090132,2,2,0,00200,1,,,,,149375,0131,1404995498105125,0,Generated transaction,CARD ACCEPTOR~ATM Riyadh~CITY NAME~             682,0,,,,,,,,,,,,,,,149125,0,,0,,0,0,,0
R,141791,1002,356,5.00,682,5.00,20250208,5.00,682,20250208,6826000000000327,6826000000000327,9001000004545245,401778_5245,20250208,090132,20250208,090132,2,2,0,00200,1,,,,,00000000000000000000,0131,1404995498111791,0,Generated transaction,CARD ACCEPTOR~ATM Riyadh~CITY NAME~             682,0,,,,,,,,,,,,,,,145125,0,,0,,0,0,,0
R,148875,2,356,5.00,682,5.00,20250208,5.00,682,20250208,6826000000000327,6826000000000327,9001000004545245,401778_5245,20250208,090132,20250208,090132,2,2,0,00200,1,,,,,149375,0131,1404995498118875,0,Generated transaction,CARD ACCEPTOR~ATM Riyadh~CITY NAME~             682,0,,,,,,,,,,,,,,,149125,0,,0,,0,0,,0
R,145000,1002,356,147.42,682,147.42,20250208,147.42,682,20250208,6826000000000327,6826000000000327,9001000004545245,401778_5245,20250208,090132,20250208,090132,2,2,0,00200,1,,,,,00000000000000000000,0131,1404995498125000,0,Generated transaction,CARD ACCEPTOR~ATM Riyadh~CITY NAME~             682,0,,,,,,,,,,,,,,,148875,0,,0,,0,0,,0
R,141583,1,356,1683.80,682,1683.80,20250208,1683.80,682,20250208,6826000000000327,6826000000000327,9001000004545245,401778_5245,20250208,012931,20250208,012931,2,2,0,00200,1,,,,,147625,0131,1404995498151583,0,Generated transaction,CARD ACCEPTOR~ATM Riyadh~CITY NAME~             682,0,,,,,,,,,,,,,,,,0,,0,,0,0,,0
