RecordType,UNIQUE_ID,Transaction Type,Transaction Currency,Transaction Amount,Billing Currency,Billing Amount,Settlement Date,Settlement Amount,Settlement Currency,System Date,Account Number,Account Id,VPAN,Masked PAN,Date Transmit,Time Transmit,Date Local,Time Local,Message Class,Message Function,Transaction Source,Function Code,Transaction Code,Acquirer Financial Entity,Transaction Reference Number,ARN,Token Requestor ID,Authorization Transaction Log ID,Item Category,RRN,STAN,Description,Card Acceptor Location,MCC,Card Acceptor ID,Terminal Code,Acquirer ID,Acquirer Country,Card Data Input Capability,Cardholder Authentication Availability,Card Capture Capability,Operating Environment,Cardholder Present Indicator,Card Present Indicator,Card Data Input Mode,Cardholder Authentication Method,Cardholder authorization Entity,Pin Capture Capability,Reference,Original Transaction Id,Original Transaction Reference,Balance Before,Surplus Before,Balance After,Surplus After,Credit Debit,Application Sequence
R,140875,1,356,1640.53,682,1640.53,20250207,1640.53,682,20250207,6826000000000327,6826000000000327,9001000004545245,401778_5245,20250207,035638,20250207,035638,2,2,0,00200,1,,,,,140833,0131,1404995477240875,0,Generated transaction,CARD ACCEPTOR~ATM Riyadh~CITY NAME~             682,0,,,,,,,,,,,,,,,,0,,0,,0,0,,0
R,142875,2,356,246.08,682,246.08,20250207,246.08,682,20250207,6826000000000327,6826000000000327,9001000004545245,401778_5245,20250207,035638,20250207,035638,2,2,0,00200,1,,,,,140833,0131,1404995477252875,0,Generated transaction,CARD ACCEPTOR~ATM Riyadh~CITY NAME~             682,0,,,,,,,,,,,,,,,140875,0,,0,,0,0,,0
R,140083,1002,356,9.00,682,9.00,20250207,9.00,682,20250207,6826000000000327,6826000000000327,9001000004545245,401778_5245,20250207,035638,20250207,035638,2,2,0,00200,1,,,,,00000000000000000000,0131,1404995477260083,0,Generated transaction,CARD ACCEPTOR~ATM Riyadh~CITY NAME~             682,0,,,,,,,,,,,,,,,142875,0,,0,,0,0,,0
R,148083,2,356,9.00,682,9.00,20250207,9.00,682,20250207,6826000000000327,6826000000000327,9001000004545245,401778_5245,20250207,035638,20250207,035638,2,2,0,00200,1,,,,,140833,0131,1404995477268083,0,Generated transaction,CARD ACCEPTOR~ATM Riyadh~CITY NAME~             682,0,,,,,,,,,,,,,,,140875,0,,0,,0,0,,0
R,144750,1002,356,49.22,682,49.22,20250207,49.22,682,20250207,6826000000000327,6826000000000327,9001000004545245,401778_5245,20250207,035638,20250207,035638,2,2,0,00200,1,,,,,00000000000000000000,0131,1404995477274750,0,Generated transaction,CARD ACCEPTOR~ATM Riyadh~CITY NAME~             682,0,,,,,,,,,,,,,,,148083,0,,0,,0,0,,0
R,145500,1,356,1090.61,682,1090.61,20250207,1090.61,682,20250207,6826000000000327,6826000000000327,9001000004545245,401778_5245,20250207,102720,20250207,102720,2,2,0,00200,0,,,,,145875,0131,1404995479285500,0,Generated transaction,CARD ACCEPTOR~ATM Riyadh~CITY NAME~             682,0,,,,,,,,,,,,,,,,0,,0,,0,0,,0
R,144041,2,356,15.00,682,15.00,20250207,15.00,682,20250207,6826000000000327,6826000000000327,9001000004545245,401778_5245,20250207,102720,20250207,102720,2,2,0,00200,0,,,,,145875,0131,1404995479294041,0,Generated transaction,CARD ACCEPTOR~ATM Riyadh~CITY NAME~             682,0,,,,,,,,,,,,,,,145500,0,,0,,0,0,,0
R,140666,1002,356,32.72,682,32.72,20250207,32.72,682,20250207,6826000000000327,6826000000000327,9001000004545245,401778_5245,20250207,102720,20250207,102720,2,2,0,00200,0,,,,,00000000000000000000,0131,1404995479300666,0,Generated transaction,CARD ACCEPTOR~ATM Riyadh~CITY NAME~             682,0,,,,,,,,,,,,,,,144041,0,,0,,0,0,,0
R,149000,1,682,4009.46,682,4009.46,20250207,4009.46,682,20250207,6826000000000327,6826000000000327,9001000004545245,401778_5245,20250207,060814,20250207,060814,2,2,0,00200,1,,,,,148000,0131,1404995479529000,0,Generated transaction,CARD ACCEPTOR~ATM Riyadh~CITY NAME~             682,0,,,,,,,,,,,,,,,,0,,0,,0,0,,0
R,147291,2,682,601.42,682,601.42,20250207,601.42,682,20250207,6826000000000327,6826000000000327,9001000004545245,401778_5245,20250207,060814,20250207,060814,2,2,0,00200,1,,,,,148000,0131,1404995479537291,0,Generated transaction,CARD ACCEPTOR~ATM Riyadh~CITY NAME~             682,0,,,,,,,,,,,,,,,149000,0,,0,,0,0,,0
R,143791,1002,682,17.00,682,17.00,20250207,17.00,682,20250207,6826000000000327,6826000000000327,9001000004545245,401778_5245,20250207,060814,20250207,060814,2,2,0,00200,1,,,,,00000000000000000000,0131,1404995479543791,0,Generated transaction,CARD ACCEPTOR~ATM Riyadh~CITY NAME~             682,0,,,,,,,,,,,,,,,147291,0,,0,,0,0,,0
R,143958,1,682,2342.33,682,2342.33,20250207,2342.33,682,20250207,6826000000000327,6826000000000327,9001000004545245,401778_5245,20250207,074902,20250207,074902,2,2,0,00200,0,,,,,146291,0131,1404995480033958,0,Generated transaction,CARD ACCEPTOR~ATM Riyadh~CITY NAME~             682,0,,,,,,,,,,,,,,,,0,,0,,0,0,,0
R,147958,1,682,4337.85,682,4337.85,20250207,4337.85,682,20250207,6826000000000327,6826000000000327,9001000004545245,401778_5245,20250207,044226,20250207,044226,2,2,0,00200,0,,,,,142000,0131,1404995480687958,0,Generated transaction,CARD ACCEPTOR~ATM Riyadh~CITY NAME~             682,0,,,,,,,,,,,,,,,,0,,0,,0,0,,0
R,146041,1,356,1760.49,682,1760.49,20250207,1760.49,682,20250207,6826000000000327,6826000000000327,9001000004545245,401778_5245,20250207,045556,20250207,045556,2,2,0,00200,1,,,,,141625,0131,1404995480976041,0,Generated transaction,CARD ACCEPTOR~ATM Riyadh~CITY NAME~             682,0,,,,,,,,,,,,,,,,0,,0,,0,0,,0
R,142500,2,356,264.07,682,264.07,20250207,264.07,682,20250207,6826000000000327,6826000000000327,9001000004545245,401778_5245,20250207,045556,20250207,045556,2,2,0,00200,1,,,,,141625,0131,1404995480982500,0,Generated transaction,CARD ACCEPTOR~ATM Riyadh~CITY NAME~             682,0,,,,,,,,,,,,,,,146041,0,,0,,0,0,,0
R,148958,1002,356,1.00,682,1.00,20250207,1.00,682,20250207,6826000000000327,6826000000000327,9001000004545245,401778_5245,20250207,045556,20250207,045556,2,2,0,00200,1,,,,,00000000000000000000,0131,1404995480988958,0,Generated transaction,CARD ACCEPTOR~ATM Riyadh~CITY NAME~             682,0,,,,,,,,,,,,,,,142500,0,,0,,0,0,,0
R,146166,2,356,1.00,682,1.00,20250207,1.00,682,20250207,6826000000000327,6826000000000327,9001000004545245,401778_5245,20250207,045556,20250207,045556,2,2,0,00200,1,,,,,141625,0131,1404995480996166,0,Generated transaction,CARD ACCEPTOR~ATM Riyadh~CITY NAME~             682,0,,,,,,,,,,,,,,,146041,0,,0,,0,0,,0
R,142708,1002,356,52.81,682,52.81,20250207,52.81,682,20250207,6826000000000327,6826000000000327,9001000004545245,401778_5245,20250207,045556,20250207,045556,2,2,0,00200,1,,,,,00000000000000000000,0131,1404995481002708,0,Generated transaction,CARD ACCEPTOR~ATM Riyadh~CITY NAME~             682,0,,,,,,,,,,,,,,,146166,0,,0,,0,0,,0
R,143666,1,356,3214.88,682,3214.88,20250207,3214.88,682,20250207,6826000000000327,6826000000000327,9001000004545245,401778_5245,20250207,032746,20250207,032746,2,2,0,00200,1,,,,,149458,0131,1404995481043666,0,Generated transaction,CARD ACCEPTOR~ATM Riyadh~CITY NAME~             682,0,,,,,,,,,,,,,,,,0,,0,,0,0,,0
R,140083,2,356,482.23,682,482.23,20250207,482.23,682,20250207,6826000000000327,6826000000000327,9001000004545245,401778_5245,20250207,032746,20250207,032746,2,2,0,00200,1,,,,,149458,0131,1404995481050083,0,Generated transaction,CARD ACCEPTOR~ATM Riyadh~CITY NAME~             682,0,,,,,,,,,,,,,,,143666,0,,0,,0,0,,0
R,146458,1002,356,15.00,682,15.00,20250207,15.00,682,20250207,6826000000000327,6826000000000327,9001000004545245,401778_5245,20250207,032746,20250207,032746,2,2,0,00200,1,,,,,00000000000000000000,0131,1404995481056458,0,Generated transaction,CARD ACCEPTOR~ATM Riyadh~CITY NAME~             682,0,,,,,,,,,,,,,,,140083,0,,0,,0,0,,0
R,143791,2,356,15.00,682,15.00,20250207,15.00,682,20250207,6826000000000327,6826000000000327,9001000004545245,401778_5245,20250207,032746,20250207,032746,2,2,0,00200,1,,,,,149458,0131,1404995481063791,0,Generated transaction,CARD ACCEPTOR~ATM Riyadh~CITY NAME~             682,0,,,,,,,,,,,,,,,143666,0,,0,,0,0,,0
R,140083,1002,356,96.45,682,96.45,20250207,96.45,682,20250207,6826000000000327,6826000000000327,9001000004545245,401778_5245,20250207,032746,20250207,032746,2,2,0,00200,1,,,,,00000000000000000000,0131,1404995481070083,0,Generated transaction,CARD ACCEPTOR~ATM Riyadh~CITY NAME~             682,0,,,,,,,,,,,,,,,143791,0,,0,,0,0,,0
R,143250,1,682,2248.28,682,2248.28,20250207,2248.28,682,20250207,6826000000000327,6826000000000327,9001000004545245,401778_5245,20250207,122640,20250207,122640,2,2,0,00200,19,,,,,149000,0131,1404995481083250,0,Generated transaction,CARD ACCEPTOR~ATM Riyadh~CITY NAME~             682,0,,,,,,,,,,,,,,,,0,,0,,0,0,,0
R,141166,1,356,61.84,682,61.84,20250207,61.84,682,20250207,6826000000000327,6826000000000327,9001000004545245,401778_5245,20250207,120503,20250207,120503,2,2,0,00200,0,,,,,146958,0131,1404995481371166,0,Generated transaction,CARD ACCEPTOR~ATM Riyadh~CITY NAME~             682,0,,,,,,,,,,,,,,,,0,,0,,0,0,,0
R,148833,2,356,17.00,682,17.00,20250207,17.00,682,20250207,6826000000000327,6826000000000327,9001000004545245,401778_5245,20250207,120503,20250207,120503,2,2,0,00200,0,,,,,146958,0131,1404995481378833,0,Generated transaction,CARD ACCEPTOR~ATM Riyadh~CITY NAME~             682,0,,,,,,,,,,,,,,,141166,0,,0,,0,0,,0
R,145250,1002,356,1.86,682,1.86,20250207,1.86,682,20250207,6826000000000327,6826000000000327,9001000004545245,401778_5245,20250207,120503,20250207,120503,2,2,0,00200,0,,,,,00000000000000000000,0131,1404995481385250,0,Generated transaction,CARD ACCEPTOR~ATM Riyadh~CITY NAME~             682,0,,,,,,,,,,,,,,,148833,0,,0,,0,0,,0
R,148333,1,682,4223.57,682,4223.57,20250207,4223.57,682,20250207,6826000000000327,6826000000000327,9001000004545245,401778_5245,20250207,034951,20250207,034951,2,2,0,00200,0,,,,,144125,0131,1404995481428333,0,Generated transaction,CARD ACCEPTOR~ATM Riyadh~CITY NAME~             682,0,,,,,,,,,,,,,,,,0,,0,,0,0,,0
R,144125,1,356,191.87,682,191.87,20250207,191.87,682,20250207,6826000000000327,6826000000000327,9001000004545245,401778_5245,20250207,094753,20250207,094753,2,2,0,00200,19,,,,,149000,0131,1404995483014125,0,Generated transaction,CARD ACCEPTOR~ATM Riyadh~CITY NAME~             682,0,,,,,,,,,,,,,,,,0,,0,,0,0,,0
R,140791,2,356,7.00,682,7.00,20250207,7.00,682,20250207,6826000000000327,6826000000000327,9001000004545245,401778_5245,20250207,094753,20250207,094753,2,2,0,00200,19,,,,,149000,0131,1404995483020791,0,Generated transaction,CARD ACCEPTOR~ATM Riyadh~CITY NAME~             682,0,,,,,,,,,,,,,,,144125,0,,0,,0,0,,0
R,149333,1002,356,5.76,682,5.76,20250207,5.76,682,20250207,6826000000000327,6826000000000327,9001000004545245,401778_5245,20250207,094753,20250207,094753,2,2,0,00200,19,,,,,00000000000000000000,0131,1404995483029333,0,Generated transaction,CARD ACCEPTOR~ATM Riyadh~CITY NAME~             682,0,,,,,,,,,,,,,,,140791,0,,0,,0,0,,0
R,148875,1,682,4297.94,682,4297.94,20250207,4297.94,682,20250207,6826000000000327,6826000000000327,9001000004545245,401778_5245,20250207,080319,20250207,080319,2,2,0,00200,26,,,,,146291,0131,1404995484048875,0,Generated transaction,CARD ACCEPTOR~ATM Riyadh~CITY NAME~             682,0,,,,,,,,,,,,,,,,0,,0,,0,0,,0
R,146750,1,356,2110.23,682,2110.23,20250207,2110.23,682,20250207,6826000000000327,6826000000000327,9001000004545245,401778_5245,20250207,113300,20250207,113300,2,2,0,00200,1,,,,,141708,0131,1404995484066750,0,Generated transaction,CARD ACCEPTOR~ATM Riyadh~CITY NAME~             682,0,,,,,,,,,,,,,,,,0,,0,,0,0,,0
R,144708,2,356,316.53,682,316.53,20250207,316.53,682,20250207,6826000000000327,6826000000000327,9001000004545245,401778_5245,20250207,113300,20250207,113300,2,2,0,00200,1,,,,,141708,0131,1404995484074708,0,Generated transaction,CARD ACCEPTOR~ATM Riyadh~CITY NAME~             682,0,,,,,,,,,,,,,,,146750,0,,0,,0,0,,0
R,141500,1002,356,5.00,682,5.00,20250207,5.00,682,20250207,6826000000000327,6826000000000327,9001000004545245,401778_5245,20250207,113300,20250207,113300,2,2,0,00200,1,,,,,00000000000000000000,0131,1404995484081500,0,Generated transaction,CARD ACCEPTOR~ATM Riyadh~CITY NAME~             682,0,,,,,,,,,,,,,,,144708,0,,0,,0,0,,0
R,140125,2,356,5.00,682,5.00,20250207,5.00,682,20250207,6826000000000327,6826000000000327,9001000004545245,401778_5245,20250207,113300,20250207,113300,2,2,0,00200,1,,,,,141708,0131,1404995484090125,0,Generated transaction,CARD ACCEPTOR~ATM Riyadh~CITY NAME~             682,0,,,,,,,,,,,,,,,146750,0,,0,,0,0,,0
R,146833,1002,356,63.31,682,63.31,20250207,63.31,682,20250207,6826000000000327,6826000000000327,9001000004545245,401778_5245,20250207,113300,20250207,113300,2,2,0,00200,1,,,,,00000000000000000000,0131,1404995484096833,0,Generated transaction,CARD ACCEPTOR~ATM Riyadh~CITY NAME~             682,0,,,,,,,,,,,,,,,140125,0,,0,,0,0,,0
R,145041,1,682,4742.97,682,4742.97,20250207,4742.97,682,20250207,6826000000000327,6826000000000327,9001000004545245,401778_5245,20250207,081135,20250207,081135,2,2,0,00200,26,,,,,149208,0131,1404995485005041,0,Generated transaction,CARD ACCEPTOR~ATM Riyadh~CITY NAME~             682,0,,,,,,,,,,,,,,,,0,,0,,0,0,,0
R,143916,1,682,807.59,682,807.59,20250207,807.59,682,20250207,6826000000000327,6826000000000327,9001000004545245,401778_5245,20250207,111219,20250207,111219,2,2,0,00200,1,,,,,149583,0131,1404995485283916,0,Generated transaction,CARD ACCEPTOR~ATM Riyadh~CITY NAME~             682,0,,,,,,,,,,,,,,,,0,,0,,0,0,,0
R,140208,2,682,121.14,682,121.14,20250207,121.14,682,20250207,6826000000000327,6826000000000327,9001000004545245,401778_5245,20250207,111219,20250207,111219,2,2,0,00200,1,,,,,149583,0131,1404995485290208,0,Generated transaction,CARD ACCEPTOR~ATM Riyadh~CITY NAME~             682,0,,,,,,,,,,,,,,,143916,0,,0,,0,0,,0
R,146541,1002,682,5.00,682,5.00,20250207,5.00,682,20250207,6826000000000327,6826000000000327,9001000004545245,401778_5245,20250207,111219,20250207,111219,2,2,0,00200,1,,,,,00000000000000000000,0131,1404995485296541,0,Generated transaction,CARD ACCEPTOR~ATM Riyadh~CITY NAME~             682,0,,,,,,,,,,,,,,,140208,0,,0,,0,0,,0
R,142541,1,356,3647.66,682,3647.66,20250207,3647.66,682,20250207,6826000000000327,6826000000000327,9001000004545245,401778_5245,20250207,120646,20250207,120646,2,2,0,00200,19,,,,,145750,0131,1404995485492541,0,Generated transaction,CARD ACCEPTOR~ATM Riyadh~CITY NAME~             682,0,,,,,,,,,,,,,,,,0,,0,,0,0,,0
R,140916,2,356,17.00,682,17.00,20250207,17.00,682,20250207,6826000000000327,6826000000000327,9001000004545245,401778_5245,20250207,120646,20250207,120646,2,2,0,00200,19,,,,,145750,0131,1404995485500916,0,Generated transaction,CARD ACCEPTOR~ATM Riyadh~CITY NAME~             682,0,,,,,,,,,,,,,,,142541,0,,0,,0,0,,0
R,147625,1002,356,109.43,682,109.43,20250207,109.43,682,20250207,6826000000000327,6826000000000327,9001000004545245,401778_5245,20250207,120646,20250207,120646,2,2,0,00200,19,,,,,00000000000000000000,0131,1404995485507625,0,Generated transaction,CARD ACCEPTOR~ATM Riyadh~CITY NAME~             682,0,,,,,,,,,,,,,,,140916,0,,0,,0,0,,0
R,141208,1,356,4042.10,682,4042.10,20250207,4042.10,682,20250207,6826000000000327,6826000000000327,9001000004545245,401778_5245,20250207,112709,20250207,112709,2,2,0,00200,1,,,,,146708,0131,1404995485961208,0,Generated transaction,CARD ACCEPTOR~ATM Riyadh~CITY NAME~             682,0,,,,,,,,,,,,,,,,0,,0,,0,0,,0
R,147833,2,356,606.31,682,606.31,20250207,606.31,682,20250207,6826000000000327,6826000000000327,9001000004545245,401778_5245,20250207,112709,20250207,112709,2,2,0,00200,1,,,,,146708,0131,1404995485967833,0,Generated transaction,CARD ACCEPTOR~ATM Riyadh~CITY NAME~             682,0,,,,,,,,,,,,,,,141208,0,,0,,0,0,,0
R,144291,1002,356,1.00,682,1.00,20250207,1.00,682,20250207,6826000000000327,6826000000000327,9001000004545245,401778_5245,20250207,112709,20250207,112709,2,2,0,00200,1,,,,,00000000000000000000,0131,1404995485974291,0,Generated transaction,CARD ACCEPTOR~ATM Riyadh~CITY NAME~             682,0,,,,,,,,,,,,,,,147833,0,,0,,0,0,,0
R,141333,2,356,1.00,682,1.00,20250207,1.00,682,20250207,6826000000000327,6826000000000327,9001000004545245,401778_5245,20250207,112709,20250207,112709,2,2,0,00200,1,,,,,146708,0131,1404995485981333,0,Generated transaction,CARD ACCEPTOR~ATM Riyadh~CITY NAME~             682,0,,,,,,,,,,,,,,,141208,0,,0,,0,0,,0
R,147541,1002,356,121.26,682,121.26,20250207,121.26,682,20250207,6826000000000327,6826000000000327,9001000004545245,401778_5245,20250207,112709,20250207,112709,2,2,0,00200,1,,,,,00000000000000000000,0131,1404995485987541,0,Generated transaction,CARD ACCEPTOR~ATM Riyadh~CITY NAME~             682,0,,,,,,,,,,,,,,,141333,0,,0,,0,0,,0
R,144458,1,682,1776.04,682,1776.04,20250207,1776.04,682,20250207,6826000000000327,6826000000000327,9001000004545245,401778_5245,20250207,120204,20250207,120204,2,2,0,00200,0,,,,,146375,0131,1404995486184458,0,Generated transaction,CARD ACCEPTOR~ATM Riyadh~CITY NAME~             682,0,,,,,,,,,,,,,,,,0,,0,,0,0,,0
R,142083,1,682,1704.33,682,1704.33,20250207,1704.33,682,20250207,6826000000000327,6826000000000327,9001000004545245,401778_5245,20250207,062221,20250207,062221,2,2,0,00200,26,,,,,146416,0131,1404995488422083,0,Generated transaction,CARD ACCEPTOR~ATM Riyadh~CITY NAME~             682,0,,,,,,,,,,,,,,,,0,,0,,0,0,,0
R,143083,1,682,602.89,682,602.89,20250207,602.89,682,20250207,6826000000000327,6826000000000327,9001000004545245,401778_5245,20250207,104512,20250207,104512,2,2,0,00200,26,,,,,145833,0131,1404995489373083,0,Generated transaction,CARD ACCEPTOR~ATM Riyadh~CITY NAME~             682,0,,,,,,,,,,,,,,,,0,,0,,0,0,,0
R,140583,1,682,287.08,682,287.08,20250207,287.08,682,20250207,6826000000000327,6826000000000327,9001000004545245,401778_5245,20250207,122146,20250207,122146,2,2,0,00200,19,,,,,141541,0131,1404995490000583,0,Generated transaction,CARD ACCEPTOR~ATM Riyadh~CITY NAME~             682,0,,,,,,,,,,,,,,,,0,,0,,0,0,,0
R,145916,1,356,3391.22,682,3391.22,20250207,3391.22,682,20250207,6826000000000327,6826000000000327,9001000004545245,401778_5245,20250207,060257,20250207,060257,2,2,0,00200,1,,,,,140041,0131,1404995490455916,0,Generated transaction,CARD ACCEPTOR~ATM Riyadh~CITY NAME~             682,0,,,,,,,,,,,,,,,,0,,0,,0,0,,0
R,144541,2,356,508.68,682,508.68,20250207,508.68,682,20250207,6826000000000327,6826000000000327,9001000004545245,401778_5245,20250207,060257,20250207,060257,2,2,0,00200,1,,,,,140041,0131,1404995490464541,0,Generated transaction,CARD ACCEPTOR~ATM Riyadh~CITY NAME~             682,0,,,,,,,,,,,,,,,145916,0,,0,,0,0,,0
R,142333,1002,356,7.00,682,7.00,20250207,7.00,682,20250207,6826000000000327,6826000000000327,9001000004545245,401778_5245,20250207,060257,20250207,060257,2,2,0,00200,1,,,,,00000000000000000000,0131,1404995490472333,0,Generated transaction,CARD ACCEPTOR~ATM Riyadh~CITY NAME~             682,0,,,,,,,,,,,,,,,144541,0,,0,,0,0,,0
R,149458,2,356,7.00,682,7.00,20250207,7.00,682,20250207,6826000000000327,6826000000000327,9001000004545245,401778_5245,20250207,060257,20250207,060257,2,2,0,00200,1,,,,,140041,0131,1404995490479458,0,Generated transaction,CARD ACCEPTOR~ATM Riyadh~CITY NAME~             682,0,,,,,,,,,,,,,,,145916,0,,0,,0,0,,0
R,147041,1002,356,101.74,682,101.74,20250207,101.74,682,20250207,6826000000000327,6826000000000327,9001000004545245,401778_5245,20250207,060257,20250207,060257,2,2,0,00200,1,,,,,00000000000000000000,0131,1404995490487041,0,Generated transaction,CARD ACCEPTOR~ATM Riyadh~CITY NAME~             682,0,,,,,,,,,,,,,,,149458,0,,0,,0,0,,0
R,149416,1,356,3018.78,682,3018.78,20250207,3018.78,682,20250207,6826000000000327,6826000000000327,9001000004545245,401778_5245,20250207,073503,20250207,073503,2,2,0,00200,1,,,,,140791,0131,1404995490729416,0,Generated transaction,CARD ACCEPTOR~ATM Riyadh~CITY NAME~             682,0,,,,,,,,,,,,,,,,0,,0,,0,0,,0
R,141166,2,356,452.82,682,452.82,20250207,452.82,682,20250207,6826000000000327,6826000000000327,9001000004545245,401778_5245,20250207,073503,20250207,073503,2,2,0,00200,1,,,,,140791,0131,1404995490751166,0,Generated transaction,CARD ACCEPTOR~ATM Riyadh~CITY NAME~             682,0,,,,,,,,,,,,,,,149416,0,,0,,0,0,,0
R,148958,1002,356,9.00,682,9.00,20250207,9.00,682,20250207,6826000000000327,6826000000000327,9001000004545245,401778_5245,20250207,073503,20250207,073503,2,2,0,00200,1,,,,,00000000000000000000,0131,1404995490758958,0,Generated transaction,CARD ACCEPTOR~ATM Riyadh~CITY NAME~             682,0,,,,,,,,,,,,,,,141166,0,,0,,0,0,,0
R,146083,2,356,9.00,682,9.00,20250207,9.00,682,20250207,6826000000000327,6826000000000327,9001000004545245,401778_5245,20250207,073503,20250207,073503,2,2,0,00200,1,,,,,140791,0131,1404995490766083,0,Generated transaction,CARD ACCEPTOR~ATM Riyadh~CITY NAME~             682,0,,,,,,,,,,,,,,,149416,0,,0,,0,0,,0
R,143416,1002,356,90.56,682,90.56,20250207,90.56,682,20250207,6826000000000327,6826000000000327,9001000004545245,401778_5245,20250207,073503,20250207,073503,2,2,0,00200,1,,,,,00000000000000000000,0131,1404995490773416,0,Generated transaction,CARD ACCEPTOR~ATM Riyadh~CITY NAME~             682,0,,,,,,,,,,,,,,,146083,0,,0,,0,0,,0
R,144500,1,356,1841.33,682,1841.33,20250207,1841.33,682,20250207,6826000000000327,6826000000000327,9001000004545245,401778_5245,20250207,080838,20250207,080838,2,2,0,00200,1,,,,,145291,0131,1404995491384500,0,Generated transaction,CARD ACCEPTOR~ATM Riyadh~CITY NAME~             682,0,,,,,,,,,,,,,,,,0,,0,,0,0,,0
R,143000,2,356,276.20,682,276.20,20250207,276.20,682,20250207,6826000000000327,6826000000000327,9001000004545245,401778_5245,20250207,080838,20250207,080838,2,2,0,00200,1,,,,,145291,0131,1404995491393000,0,Generated transaction,CARD ACCEPTOR~ATM Riyadh~CITY NAME~             682,0,,,,,,,,,,,,,,,144500,0,,0,,0,0,,0
R,149750,1002,356,17.00,682,17.00,20250207,17.00,682,20250207,6826000000000327,6826000000000327,9001000004545245,401778_5245,20250207,080838,20250207,080838,2,2,0,00200,1,,,,,00000000000000000000,0131,1404995491399750,0,Generated transaction,CARD ACCEPTOR~ATM Riyadh~CITY NAME~             682,0,,,,,,,,,,,,,,,143000,0,,0,,0,0,,0
R,146791,2,356,17.00,682,17.00,20250207,17.00,682,20250207,6826000000000327,6826000000000327,9001000004545245,401778_5245,20250207,080838,20250207,080838,2,2,0,00200,1,,,,,145291,0131,1404995491406791,0,Generated transaction,CARD ACCEPTOR~ATM Riyadh~CITY NAME~             682,0,,,,,,,,,,,,,,,144500,0,,0,,0,0,,0
R,143291,1002,356,55.24,682,55.24,20250207,55.24,682,20250207,6826000000000327,6826000000000327,9001000004545245,401778_5245,20250207,080838,20250207,080838,2,2,0,00200,1,,,,,00000000000000000000,0131,1404995491413291,0,Generated transaction,CARD ACCEPTOR~ATM Riyadh~CITY NAME~             682,0,,,,,,,,,,,,,,,146791,0,,0,,0,0,,0
R,149208,1,356,3697.39,682,3697.39,20250207,3697.39,682,20250207,6826000000000327,6826000000000327,9001000004545245,401778_5245,20250207,021358,20250207,021358,2,2,0,00200,19,,,,,145041,0131,1404995491719208,0,Generated transaction,CARD ACCEPTOR~ATM Riyadh~CITY NAME~             682,0,,,,,,,,,,,,,,,,0,,0,,0,0,,0
R,145500,2,356,11.00,682,11.00,20250207,11.00,682,20250207,6826000000000327,6826000000000327,9001000004545245,401778_5245,20250207,021358,20250207,021358,2,2,0,00200,19,,,,,145041,0131,1404995491725500,0,Generated transaction,CARD ACCEPTOR~ATM Riyadh~CITY NAME~             682,0,,,,,,,,,,,,,,,149208,0,,0,,0,0,,0
R,141833,1002,356,110.92,682,110.92,20250207,110.92,682,20250207,6826000000000327,6826000000000327,9001000004545245,401778_5245,20250207,021358,20250207,021358,2,2,0,00200,19,,,,,00000000000000000000,0131,1404995491731833,0,Generated transaction,CARD ACCEPTOR~ATM Riyadh~CITY NAME~             682,0,,,,,,,,,,,,,,,145500,0,,0,,0,0,,0
R,148125,1,682,2249.56,682,2249.56,20250207,2249.56,682,20250207,6826000000000327,6826000000000327,9001000004545245,401778_5245,20250207,051241,20250207,051241,2,2,0,00200,1,,,,,140916,0131,1404995491938125,0,Generated transaction,CARD ACCEPTOR~ATM Riyadh~CITY NAME~             682,0,,,,,,,,,,,,,,,,0,,0,,0,0,,0
R,146500,2,682,337.43,682,337.43,20250207,337.43,682,20250207,6826000000000327,6826000000000327,9001000004545245,401778_5245,20250207,051241,20250207,051241,2,2,0,00200,1,,,,,140916,0131,1404995491946500,0,Generated transaction,CARD ACCEPTOR~ATM Riyadh~CITY NAME~             682,0,,,,,,,,,,,,,,,148125,0,,0,,0,0,,0
R,142875,1002,682,1.00,682,1.00,20250207,1.00,682,20250207,6826000000000327,6826000000000327,9001000004545245,401778_5245,20250207,051241,20250207,051241,2,2,0,00200,1,,,,,00000000000000000000,0131,1404995491952875,0,Generated transaction,CARD ACCEPTOR~ATM Riyadh~CITY NAME~             682,0,,,,,,,,,,,,,,,146500,0,,0,,0,0,,0
R,142250,1,682,2523.77,682,2523.77,20250207,2523.77,682,20250207,6826000000000327,6826000000000327,9001000004545245,401778_5245,20250207,100312,20250207,100312,2,2,0,00200,19,,,,,148125,0131,1404995491992250,0,Generated transaction,CARD ACCEPTOR~ATM Riyadh~CITY NAME~             682,0,,,,,,,,,,,,,,,,0,,0,,0,0,,0
R,145375,1,356,4330.44,682,4330.44,20250207,4330.44,682,20250207,6826000000000327,6826000000000327,9001000004545245,401778_5245,20250207,103625,20250207,103625,2,2,0,00200,26,,,,,140916,0131,1404995492715375,0,Generated transaction,CARD ACCEPTOR~ATM Riyadh~CITY NAME~             682,0,,,,,,,,,,,,,,,,0,,0,,0,0,,0
R,141750,2,356,15.00,682,15.00,20250207,15.00,682,20250207,6826000000000327,6826000000000327,9001000004545245,401778_5245,20250207,103625,20250207,103625,2,2,0,00200,26,,,,,140916,0131,1404995492721750,0,Generated transaction,CARD ACCEPTOR~ATM Riyadh~CITY NAME~             682,0,,,,,,,,,,,,,,,145375,0,,0,,0,0,,0
