RecordType,UNIQUE_ID,Transaction Type,Transaction Currency,Transaction Amount,Billing Currency,Billing Amount,Settlement Date,Settlement Amount,Settlement Currency,System Date,Account Number,Account Id,VPAN,Masked PAN,Date Transmit,Time Transmit,Date Local,Time Local,Message Class,Message Function,Transaction Source,Function Code,Transaction Code,Acquirer Financial Entity,Transaction Reference Number,ARN,Token Requestor ID,Authorization Transaction Log ID,Item Category,RRN,STAN,Description,Card Acceptor Location,MCC,Card Acceptor ID,Terminal Code,Acquirer ID,Acquirer Country,Card Data Input Capability,Cardholder Authentication Availability,Card Capture Capability,Operating Environment,Cardholder Present Indicator,Card Present Indicator,Card Data Input Mode,Cardholder Authentication Method,Cardholder authorization Entity,Pin Capture Capability,Reference,Original Transaction Id,Original Transaction Reference,Balance Before,Surplus Before,Balance After,Surplus After,Credit Debit,Application Sequence
R,145125,1,682,1373.59,682,1373.59,20250209,1373.59,682,20250209,6826000000000327,6826000000000327,9001000004545245,401778_5245,20250209,030327,20250209,030327,2,2,0,00200,0,,,,,140708,0131,1404995486405125,0,Generated transaction,CARD ACCEPTOR~ATM Riyadh~CITY NAME~             682,0,,,,,,,,,,,,,,,,0,,0,,0,0,,0
R,143833,1,356,1133.41,682,1133.41,20250209,1133.41,682,20250209,6826000000000327,6826000000000327,9001000004545245,401778_5245,20250209,064431,20250209,064431,2,2,0,00200,0,,,,,149791,0131,1404995486633833,0,Generated transaction,CARD ACCEPTOR~ATM Riyadh~CITY NAME~             682,0,,,,,,,,,,,,,,,,0,,0,,0,0,,0
R,142791,2,356,13.00,682,13.00,20250209,13.00,682,20250209,6826000000000327,6826000000000327,9001000004545245,401778_5245,20250209,064431,20250209,064431,2,2,0,00200,0,,,,,149791,0131,1404995486642791,0,Generated transaction,CARD ACCEPTOR~ATM Riyadh~CITY NAME~             682,0,,,,,,,,,,,,,,,143833,0,,0,,0,0,,0
R,149208,1002,356,34.00,682,34.00,20250209,34.00,682,20250209,6826000000000327,6826000000000327,9001000004545245,401778_5245,20250209,064431,20250209,064431,2,2,0,00200,0,,,,,00000000000000000000,0131,1404995486649208,0,Generated transaction,CARD ACCEPTOR~ATM Riyadh~CITY NAME~             682,0,,,,,,,,,,,,,,,142791,0,,0,,0,0,,0
R,146083,1,356,2330.07,682,2330.07,20250209,2330.07,682,20250209,6826000000000327,6826000000000327,9001000004545245,401778_5245,20250209,020428,20250209,020428,2,2,0,00200,26,,,,,148625,0131,1404995486846083,0,Generated transaction,CARD ACCEPTOR~ATM Riyadh~CITY NAME~             682,0,,,,,,,,,,,,,,,,0,,0,,0,0,,0
R,144333,2,356,7.00,682,7.00,20250209,7.00,682,20250209,6826000000000327,6826000000000327,9001000004545245,401778_5245,20250209,020428,20250209,020428,2,2,0,00200,26,,,,,148625,0131,1404995486854333,0,Generated transaction,CARD ACCEPTOR~ATM Riyadh~CITY NAME~             682,0,,,,,,,,,,,,,,,146083,0,,0,,0,0,,0
R,140666,1002,356,69.90,682,69.90,20250209,69.90,682,20250209,6826000000000327,6826000000000327,9001000004545245,401778_5245,20250209,020428,20250209,020428,2,2,0,00200,26,,,,,00000000000000000000,0131,1404995486860666,0,Generated transaction,CARD ACCEPTOR~ATM Riyadh~CITY NAME~             682,0,,,,,,,,,,,,,,,144333,0,,0,,0,0,,0
R,146166,1,682,4432.22,682,4432.22,20250209,4432.22,682,20250209,6826000000000327,6826000000000327,9001000004545245,401778_5245,20250209,120758,20250209,120758,2,2,0,00200,19,,,,,143500,0131,1404995487306166,0,Generated transaction,CARD ACCEPTOR~ATM Riyadh~CITY NAME~             682,0,,,,,,,,,,,,,,,,0,,0,,0,0,,0
R,141708,1,682,4820.92,682,4820.92,20250209,4820.92,682,20250209,6826000000000327,6826000000000327,9001000004545245,401778_5245,20250209,075837,20250209,075837,2,2,0,00200,19,,,,,149083,0131,1404995487731708,0,Generated transaction,CARD ACCEPTOR~ATM Riyadh~CITY NAME~             682,0,,,,,,,,,,,,,,,,0,,0,,0,0,,0
R,149333,1,356,1852.98,682,1852.98,20250209,1852.98,682,20250209,6826000000000327,6826000000000327,9001000004545245,401778_5245,20250209,121858,20250209,121858,2,2,0,00200,26,,,,,144666,0131,1404995487749333,0,Generated transaction,CARD ACCEPTOR~ATM Riyadh~CITY NAME~             682,0,,,,,,,,,,,,,,,,0,,0,,0,0,,0
R,145791,2,356,3.00,682,3.00,20250209,3.00,682,20250209,6826000000000327,6826000000000327,9001000004545245,401778_5245,20250209,121858,20250209,121858,2,2,0,00200,26,,,,,144666,0131,1404995487755791,0,Generated transaction,CARD ACCEPTOR~ATM Riyadh~CITY NAME~             682,0,,,,,,,,,,,,,,,149333,0,,0,,0,0,,0
R,143375,1002,356,55.59,682,55.59,20250209,55.59,682,20250209,6826000000000327,6826000000000327,9001000004545245,401778_5245,20250209,121858,20250209,121858,2,2,0,00200,26,,,,,00000000000000000000,0131,1404995487763375,0,Generated transaction,CARD ACCEPTOR~ATM Riyadh~CITY NAME~             682,0,,,,,,,,,,,,,,,145791,0,,0,,0,0,,0
R,144541,1,682,4211.94,682,4211.94,20250209,4211.94,682,20250209,6826000000000327,6826000000000327,9001000004545245,401778_5245,20250209,082131,20250209,082131,2,2,0,00200,19,,,,,146166,0131,1404995488204541,0,Generated transaction,CARD ACCEPTOR~ATM Riyadh~CITY NAME~             682,0,,,,,,,,,,,,,,,,0,,0,,0,0,,0
R,148500,1,356,1715.23,682,1715.23,20250209,1715.23,682,20250209,6826000000000327,6826000000000327,9001000004545245,401778_5245,20250209,073738,20250209,073738,2,2,0,00200,26,,,,,142791,0131,1404995488438500,0,Generated transaction,CARD ACCEPTOR~ATM Riyadh~CITY NAME~             682,0,,,,,,,,,,,,,,,,0,,0,,0,0,,0
R,145041,2,356,7.00,682,7.00,20250209,7.00,682,20250209,6826000000000327,6826000000000327,9001000004545245,401778_5245,20250209,073738,20250209,073738,2,2,0,00200,26,,,,,142791,0131,1404995488445041,0,Generated transaction,CARD ACCEPTOR~ATM Riyadh~CITY NAME~             682,0,,,,,,,,,,,,,,,148500,0,,0,,0,0,,0
R,142500,1002,356,51.46,682,51.46,20250209,51.46,682,20250209,6826000000000327,6826000000000327,9001000004545245,401778_5245,20250209,073738,20250209,073738,2,2,0,00200,26,,,,,00000000000000000000,0131,1404995488452500,0,Generated transaction,CARD ACCEPTOR~ATM Riyadh~CITY NAME~             682,0,,,,,,,,,,,,,,,145041,0,,0,,0,0,,0
R,143791,1,682,4824.67,682,4824.67,20250209,4824.67,682,20250209,6826000000000327,6826000000000327,9001000004545245,401778_5245,20250209,070515,20250209,070515,2,2,0,00200,1,,,,,142416,0131,1404995488653791,0,Generated transaction,CARD ACCEPTOR~ATM Riyadh~CITY NAME~             682,0,,,,,,,,,,,,,,,,0,,0,,0,0,,0
R,141958,2,682,723.70,682,723.70,20250209,723.70,682,20250209,6826000000000327,6826000000000327,9001000004545245,401778_5245,20250209,070515,20250209,070515,2,2,0,00200,1,,,,,142416,0131,1404995488661958,0,Generated transaction,CARD ACCEPTOR~ATM Riyadh~CITY NAME~             682,0,,,,,,,,,,,,,,,143791,0,,0,,0,0,,0
R,149625,1002,682,3.00,682,3.00,20250209,3.00,682,20250209,6826000000000327,6826000000000327,9001000004545245,401778_5245,20250209,070515,20250209,070515,2,2,0,00200,1,,,,,00000000000000000000,0131,1404995488669625,0,Generated transaction,CARD ACCEPTOR~ATM Riyadh~CITY NAME~             682,0,,,,,,,,,,,,,,,141958,0,,0,,0,0,,0
R,147708,1,682,4453.46,682,4453.46,20250209,4453.46,682,20250209,6826000000000327,6826000000000327,9001000004545245,401778_5245,20250209,110938,20250209,110938,2,2,0,00200,0,,,,,149041,0131,1404995488867708,0,Generated transaction,CARD ACCEPTOR~ATM Riyadh~CITY NAME~             682,0,,,,,,,,,,,,,,,,0,,0,,0,0,,0
R,144083,1,356,3067.00,682,3067.00,20250209,3067.00,682,20250209,6826000000000327,6826000000000327,9001000004545245,401778_5245,20250209,020908,20250209,020908,2,2,0,00200,19,,,,,149666,0131,1404995488884083,0,Generated transaction,CARD ACCEPTOR~ATM Riyadh~CITY NAME~             682,0,,,,,,,,,,,,,,,,0,,0,,0,0,,0
R,141875,2,356,15.00,682,15.00,20250209,15.00,682,20250209,6826000000000327,6826000000000327,9001000004545245,401778_5245,20250209,020908,20250209,020908,2,2,0,00200,19,,,,,149666,0131,1404995488891875,0,Generated transaction,CARD ACCEPTOR~ATM Riyadh~CITY NAME~             682,0,,,,,,,,,,,,,,,144083,0,,0,,0,0,,0
R,148333,1002,356,92.01,682,92.01,20250209,92.01,682,20250209,6826000000000327,6826000000000327,9001000004545245,401778_5245,20250209,020908,20250209,020908,2,2,0,00200,19,,,,,00000000000000000000,0131,1404995488898333,0,Generated transaction,CARD ACCEPTOR~ATM Riyadh~CITY NAME~             682,0,,,,,,,,,,,,,,,141875,0,,0,,0,0,,0
R,140416,1,356,4169.70,682,4169.70,20250209,4169.70,682,20250209,6826000000000327,6826000000000327,9001000004545245,401778_5245,20250209,053401,20250209,053401,2,2,0,00200,26,,,,,148583,0131,1404995489090416,0,Generated transaction,CARD ACCEPTOR~ATM Riyadh~CITY NAME~             682,0,,,,,,,,,,,,,,,,0,,0,,0,0,,0
R,148708,2,356,15.00,682,15.00,20250209,15.00,682,20250209,6826000000000327,6826000000000327,9001000004545245,401778_5245,20250209,053401,20250209,053401,2,2,0,00200,26,,,,,148583,0131,1404995489098708,0,Generated transaction,CARD ACCEPTOR~ATM Riyadh~CITY NAME~             682,0,,,,,,,,,,,,,,,140416,0,,0,,0,0,,0
R,146625,1002,356,125.09,682,125.09,20250209,125.09,682,20250209,6826000000000327,6826000000000327,9001000004545245,401778_5245,20250209,053401,20250209,053401,2,2,0,00200,26,,,,,00000000000000000000,0131,1404995489106625,0,Generated transaction,CARD ACCEPTOR~ATM Riyadh~CITY NAME~             682,0,,,,,,,,,,,,,,,148708,0,,0,,0,0,,0
R,149708,1,356,441.66,682,441.66,20250209,441.66,682,20250209,6826000000000327,6826000000000327,9001000004545245,401778_5245,20250209,102506,20250209,102506,2,2,0,00200,26,,,,,144541,0131,1404995489339708,0,Generated transaction,CARD ACCEPTOR~ATM Riyadh~CITY NAME~             682,0,,,,,,,,,,,,,,,,0,,0,,0,0,,0
R,149333,2,356,1.00,682,1.00,20250209,1.00,682,20250209,6826000000000327,6826000000000327,9001000004545245,401778_5245,20250209,102506,20250209,102506,2,2,0,00200,26,,,,,144541,0131,1404995489349333,0,Generated transaction,CARD ACCEPTOR~ATM Riyadh~CITY NAME~             682,0,,,,,,,,,,,,,,,149708,0,,0,,0,0,,0
R,145666,1002,356,13.25,682,13.25,20250209,13.25,682,20250209,6826000000000327,6826000000000327,9001000004545245,401778_5245,20250209,102506,20250209,102506,2,2,0,00200,26,,,,,00000000000000000000,0131,1404995489355666,0,Generated transaction,CARD ACCEPTOR~ATM Riyadh~CITY NAME~             682,0,,,,,,,,,,,,,,,149333,0,,0,,0,0,,0
R,146333,1,356,3288.60,682,3288.60,20250209,3288.60,682,20250209,6826000000000327,6826000000000327,9001000004545245,401778_5245,20250209,040109,20250209,040109,2,2,0,00200,1,,,,,142291,0131,1404995489576333,0,Generated transaction,CARD ACCEPTOR~ATM Riyadh~CITY NAME~             682,0,,,,,,,,,,,,,,,,0,,0,,0,0,,0
R,145916,2,356,493.29,682,493.29,20250209,493.29,682,20250209,6826000000000327,6826000000000327,9001000004545245,401778_5245,20250209,040109,20250209,040109,2,2,0,00200,1,,,,,142291,0131,1404995489585916,0,Generated transaction,CARD ACCEPTOR~ATM Riyadh~CITY NAME~             682,0,,,,,,,,,,,,,,,146333,0,,0,,0,0,,0
R,142416,1002,356,11.00,682,11.00,20250209,11.00,682,20250209,6826000000000327,6826000000000327,9001000004545245,401778_5245,20250209,040109,20250209,040109,2,2,0,00200,1,,,,,00000000000000000000,0131,1404995489592416,0,Generated transaction,CARD ACCEPTOR~ATM Riyadh~CITY NAME~             682,0,,,,,,,,,,,,,,,145916,0,,0,,0,0,,0
R,140250,2,356,11.00,682,11.00,20250209,11.00,682,20250209,6826000000000327,6826000000000327,9001000004545245,401778_5245,20250209,040109,20250209,040109,2,2,0,00200,1,,,,,142291,0131,1404995489600250,0,Generated transaction,CARD ACCEPTOR~ATM Riyadh~CITY NAME~             682,0,,,,,,,,,,,,,,,146333,0,,0,,0,0,,0
R,146833,1002,356,98.66,682,98.66,20250209,98.66,682,20250209,6826000000000327,6826000000000327,9001000004545245,401778_5245,20250209,040109,20250209,040109,2,2,0,00200,1,,,,,00000000000000000000,0131,1404995489606833,0,Generated transaction,CARD ACCEPTOR~ATM Riyadh~CITY NAME~             682,0,,,,,,,,,,,,,,,140250,0,,0,,0,0,,0
R,141083,1,682,3813.65,682,3813.65,20250209,3813.65,682,20250209,6826000000000327,6826000000000327,9001000004545245,401778_5245,20250209,045231,20250209,045231,2,2,0,00200,26,,,,,147041,0131,1404995489801083,0,Generated transaction,CARD ACCEPTOR~ATM Riyadh~CITY NAME~             682,0,,,,,,,,,,,,,,,,0,,0,,0,0,,0
R,147166,1,682,1879.19,682,1879.19,20250209,1879.19,682,20250209,6826000000000327,6826000000000327,9001000004545245,401778_5245,20250209,080020,20250209,080020,2,2,0,00200,26,,,,,142708,0131,1404995490017166,0,Generated transaction,CARD ACCEPTOR~ATM Riyadh~CITY NAME~             682,0,,,,,,,,,,,,,,,,0,,0,,0,0,,0
R,142291,1,682,1489.60,682,1489.60,20250209,1489.60,682,20250209,6826000000000327,6826000000000327,9001000004545245,401778_5245,20250209,125316,20250209,125316,2,2,0,00200,26,,,,,146125,0131,1404995490502291,0,Generated transaction,CARD ACCEPTOR~ATM Riyadh~CITY NAME~             682,0,,,,,,,,,,,,,,,,0,,0,,0,0,,0
R,147916,1,356,4579.38,682,4579.38,20250209,4579.38,682,20250209,6826000000000327,6826000000000327,9001000004545245,401778_5245,20250209,011738,20250209,011738,2,2,0,00200,1,,,,,142541,0131,1404995490787916,0,Generated transaction,CARD ACCEPTOR~ATM Riyadh~CITY NAME~             682,0,,,,,,,,,,,,,,,,0,,0,,0,0,,0
R,144375,2,356,686.91,682,686.91,20250209,686.91,682,20250209,6826000000000327,6826000000000327,9001000004545245,401778_5245,20250209,011738,20250209,011738,2,2,0,00200,1,,,,,142541,0131,1404995490794375,0,Generated transaction,CARD ACCEPTOR~ATM Riyadh~CITY NAME~             682,0,,,,,,,,,,,,,,,147916,0,,0,,0,0,,0
R,141750,1002,356,11.00,682,11.00,20250209,11.00,682,20250209,6826000000000327,6826000000000327,9001000004545245,401778_5245,20250209,011738,20250209,011738,2,2,0,00200,1,,,,,00000000000000000000,0131,1404995490801750,0,Generated transaction,CARD ACCEPTOR~ATM Riyadh~CITY NAME~             682,0,,,,,,,,,,,,,,,144375,0,,0,,0,0,,0
R,148750,2,356,11.00,682,11.00,20250209,11.00,682,20250209,6826000000000327,6826000000000327,9001000004545245,401778_5245,20250209,011738,20250209,011738,2,2,0,00200,1,,,,,142541,0131,1404995490808750,0,Generated transaction,CARD ACCEPTOR~ATM Riyadh~CITY NAME~             682,0,,,,,,,,,,,,,,,147916,0,,0,,0,0,,0
R,141541,1002,356,137.38,682,137.38,20250209,137.38,682,20250209,6826000000000327,6826000000000327,9001000004545245,401778_5245,20250209,011738,20250209,011738,2,2,0,00200,1,,,,,00000000000000000000,0131,1404995491151541,0,Generated transaction,CARD ACCEPTOR~ATM Riyadh~CITY NAME~             682,0,,,,,,,,,,,,,,,148750,0,,0,,0,0,,0
R,148166,1,682,3554.60,682,3554.60,20250209,3554.60,682,20250209,6826000000000327,6826000000000327,9001000004545245,401778_5245,20250209,100621,20250209,100621,2,2,0,00200,26,,,,,146375,0131,1404995491648166,0,Generated transaction,CARD ACCEPTOR~ATM Riyadh~CITY NAME~             682,0,,,,,,,,,,,,,,,,0,,0,,0,0,,0
R,145958,1,356,1333.03,682,1333.03,20250209,1333.03,682,20250209,6826000000000327,6826000000000327,9001000004545245,401778_5245,20250209,033213,20250209,033213,2,2,0,00200,19,,,,,141083,0131,1404995491665958,0,Generated transaction,CARD ACCEPTOR~ATM Riyadh~CITY NAME~             682,0,,,,,,,,,,,,,,,,0,,0,,0,0,,0
R,142541,2,356,15.00,682,15.00,20250209,15.00,682,20250209,6826000000000327,6826000000000327,9001000004545245,401778_5245,20250209,033213,20250209,033213,2,2,0,00200,19,,,,,141083,0131,1404995491672541,0,Generated transaction,CARD ACCEPTOR~ATM Riyadh~CITY NAME~             682,0,,,,,,,,,,,,,,,145958,0,,0,,0,0,,0
R,149083,1002,356,39.99,682,39.99,20250209,39.99,682,20250209,6826000000000327,6826000000000327,9001000004545245,401778_5245,20250209,033213,20250209,033213,2,2,0,00200,19,,,,,00000000000000000000,0131,1404995491679083,0,Generated transaction,CARD ACCEPTOR~ATM Riyadh~CITY NAME~             682,0,,,,,,,,,,,,,,,142541,0,,0,,0,0,,0
R,142625,1,682,1461.08,682,1461.08,20250209,1461.08,682,20250209,6826000000000327,6826000000000327,9001000004545245,401778_5245,20250209,100951,20250209,100951,2,2,0,00200,1,,,,,140625,0131,1404995492192625,0,Generated transaction,CARD ACCEPTOR~ATM Riyadh~CITY NAME~             682,0,,,,,,,,,,,,,,,,0,,0,,0,0,,0
R,140708,2,682,219.16,682,219.16,20250209,219.16,682,20250209,6826000000000327,6826000000000327,9001000004545245,401778_5245,20250209,100951,20250209,100951,2,2,0,00200,1,,,,,140625,0131,1404995492200708,0,Generated transaction,CARD ACCEPTOR~ATM Riyadh~CITY NAME~             682,0,,,,,,,,,,,,,,,142625,0,,0,,0,0,,0
R,146916,1002,682,9.00,682,9.00,20250209,9.00,682,20250209,6826000000000327,6826000000000327,9001000004545245,401778_5245,20250209,100951,20250209,100951,2,2,0,00200,1,,,,,00000000000000000000,0131,1404995492206916,0,Generated transaction,CARD ACCEPTOR~ATM Riyadh~CITY NAME~             682,0,,,,,,,,,,,,,,,140708,0,,0,,0,0,,0
R,142875,1,356,76.36,682,76.36,20250209,76.36,682,20250209,6826000000000327,6826000000000327,9001000004545245,401778_5245,20250209,093744,20250209,093744,2,2,0,00200,0,,,,,145875,0131,1404995492222875,0,Generated transaction,CARD ACCEPTOR~ATM Riyadh~CITY NAME~             682,0,,,,,,,,,,,,,,,,0,,0,,0,0,,0
R,149541,2,356,13.00,682,13.00,20250209,13.00,682,20250209,6826000000000327,6826000000000327,9001000004545245,401778_5245,20250209,093744,20250209,093744,2,2,0,00200,0,,,,,145875,0131,1404995492229541,0,Generated transaction,CARD ACCEPTOR~ATM Riyadh~CITY NAME~             682,0,,,,,,,,,,,,,,,142875,0,,0,,0,0,,0
R,145958,1002,356,2.29,682,2.29,20250209,2.29,682,20250209,6826000000000327,6826000000000327,9001000004545245,401778_5245,20250209,093744,20250209,093744,2,2,0,00200,0,,,,,00000000000000000000,0131,1404995492235958,0,Generated transaction,CARD ACCEPTOR~ATM Riyadh~CITY NAME~             682,0,,,,,,,,,,,,,,,149541,0,,0,,0,0,,0
R,140125,1,682,579.99,682,579.99,20250209,579.99,682,20250209,6826000000000327,6826000000000327,9001000004545245,401778_5245,20250209,035935,20250209,035935,2,2,0,00200,19,,,,,144833,0131,1404995493420125,0,Generated transaction,CARD ACCEPTOR~ATM Riyadh~CITY NAME~             682,0,,,,,,,,,,,,,,,,0,,0,,0,0,,0
R,149833,1,356,4126.56,682,4126.56,20250209,4126.56,682,20250209,6826000000000327,6826000000000327,9001000004545245,401778_5245,20250209,080938,20250209,080938,2,2,0,00200,1,,,,,140625,0131,1404995493629833,0,Generated transaction,CARD ACCEPTOR~ATM Riyadh~CITY NAME~             682,0,,,,,,,,,,,,,,,,0,,0,,0,0,,0
R,148041,2,356,618.98,682,618.98,20250209,618.98,682,20250209,6826000000000327,6826000000000327,9001000004545245,401778_5245,20250209,080938,20250209,080938,2,2,0,00200,1,,,,,140625,0131,1404995493638041,0,Generated transaction,CARD ACCEPTOR~ATM Riyadh~CITY NAME~             682,0,,,,,,,,,,,,,,,149833,0,,0,,0,0,,0
R,144541,1002,356,9.00,682,9.00,20250209,9.00,682,20250209,6826000000000327,6826000000000327,9001000004545245,401778_5245,20250209,080938,20250209,080938,2,2,0,00200,1,,,,,00000000000000000000,0131,1404995493644541,0,Generated transaction,CARD ACCEPTOR~ATM Riyadh~CITY NAME~             682,0,,,,,,,,,,,,,,,148041,0,,0,,0,0,,0
R,141500,2,356,9.00,682,9.00,20250209,9.00,682,20250209,6826000000000327,6826000000000327,9001000004545245,401778_5245,20250209,080938,20250209,080938,2,2,0,00200,1,,,,,140625,0131,1404995493651500,0,Generated transaction,CARD ACCEPTOR~ATM Riyadh~CITY NAME~             682,0,,,,,,,,,,,,,,,149833,0,,0,,0,0,,0
R,147916,1002,356,123.80,682,123.80,20250209,123.80,682,20250209,6826000000000327,6826000000000327,9001000004545245,401778_5245,20250209,080938,20250209,080938,2,2,0,00200,1,,,,,00000000000000000000,0131,1404995493657916,0,Generated transaction,CARD ACCEPTOR~ATM Riyadh~CITY NAME~             682,0,,,,,,,,,,,,,,,141500,0,,0,,0,0,,0
R,147833,1,682,1863.95,682,1863.95,20250209,1863.95,682,20250209,6826000000000327,6826000000000327,9001000004545245,401778_5245,20250209,032824,20250209,032824,2,2,0,00200,26,,,,,147000,0131,1404995493867833,0,Generated transaction,CARD ACCEPTOR~ATM Riyadh~CITY NAME~             682,0,,,,,,,,,,,,,,,,0,,0,,0,0,,0
R,144041,1,356,1540.48,682,1540.48,20250209,1540.48,682,20250209,6826000000000327,6826000000000327,9001000004545245,401778_5245,20250209,055406,20250209,055406,2,2,0,00200,26,,,,,149000,0131,1404995495184041,0,Generated transaction,CARD ACCEPTOR~ATM Riyadh~CITY NAME~             682,0,,,,,,,,,,,,,,,,0,,0,,0,0,,0
R,140625,2,356,13.00,682,13.00,20250209,13.00,682,20250209,6826000000000327,6826000000000327,9001000004545245,401778_5245,20250209,055406,20250209,055406,2,2,0,00200,26,,,,,149000,0131,1404995495190625,0,Generated transaction,CARD ACCEPTOR~ATM Riyadh~CITY NAME~             682,0,,,,,,,,,,,,,,,144041,0,,0,,0,0,,0
R,147083,1002,356,46.21,682,46.21,20250209,46.21,682,20250209,6826000000000327,6826000000000327,9001000004545245,401778_5245,20250209,055406,20250209,055406,2,2,0,00200,26,,,,,00000000000000000000,0131,1404995495197083,0,Generated transaction,CARD ACCEPTOR~ATM Riyadh~CITY NAME~             682,0,,,,,,,,,,,,,,,140625,0,,0,,0,0,,0
R,140750,1,356,3409.13,682,3409.13,20250209,3409.13,682,20250209,6826000000000327,6826000000000327,9001000004545245,401778_5245,20250209,034637,20250209,034637,2,2,0,00200,1,,,,,146333,0131,1404995495830750,0,Generated transaction,CARD ACCEPTOR~ATM Riyadh~CITY NAME~             682,0,,,,,,,,,,,,,,,,0,,0,,0,0,,0
R,148041,2,356,511.37,682,511.37,20250209,511.37,682,20250209,6826000000000327,6826000000000327,9001000004545245,401778_5245,20250209,034637,20250209,034637,2,2,0,00200,1,,,,,146333,0131,1404995495838041,0,Generated transaction,CARD ACCEPTOR~ATM Riyadh~CITY NAME~             682,0,,,,,,,,,,,,,,,140750,0,,0,,0,0,,0
R,144416,1002,356,11.00,682,11.00,20250209,11.00,682,20250209,6826000000000327,6826000000000327,9001000004545245,401778_5245,20250209,034637,20250209,034637,2,2,0,00200,1,,,,,00000000000000000000,0131,1404995495844416,0,Generated transaction,CARD ACCEPTOR~ATM Riyadh~CITY NAME~             682,0,,,,,,,,,,,,,,,148041,0,,0,,0,0,,0
R,141541,2,356,11.00,682,11.00,20250209,11.00,682,20250209,6826000000000327,6826000000000327,9001000004545245,401778_5245,20250209,034637,20250209,034637,2,2,0,00200,1,,,,,146333,0131,1404995495851541,0,Generated transaction,CARD ACCEPTOR~ATM Riyadh~CITY NAME~             682,0,,,,,,,,,,,,,,,140750,0,,0,,0,0,,0
R,147875,1002,356,102.27,682,102.27,20250209,102.27,682,20250209,6826000000000327,6826000000000327,9001000004545245,401778_5245,20250209,034637,20250209,034637,2,2,0,00200,1,,,,,00000000000000000000,0131,1404995495857875,0,Generated transaction,CARD ACCEPTOR~ATM Riyadh~CITY NAME~             682,0,,,,,,,,,,,,,,,141541,0,,0,,0,0,,0
R,142291,1,356,3274.17,682,3274.17,20250209,3274.17,682,20250209,6826000000000327,6826000000000327,9001000004545245,401778_5245,20250209,124522,20250209,124522,2,2,0,00200,19,,,,,145750,0131,1404995496882291,0,Generated transaction,CARD ACCEPTOR~ATM Riyadh~CITY NAME~             682,0,,,,,,,,,,,,,,,,0,,0,,0,0,,0
R,142583,2,356,9.00,682,9.00,20250209,9.00,682,20250209,6826000000000327,6826000000000327,9001000004545245,401778_5245,20250209,124522,20250209,124522,2,2,0,00200,19,,,,,145750,0131,1404995496892583,0,Generated transaction,CARD ACCEPTOR~ATM Riyadh~CITY NAME~             682,0,,,,,,,,,,,,,,,142291,0,,0,,0,0,,0
R,149375,1002,356,98.23,682,98.23,20250209,98.23,682,20250209,6826000000000327,6826000000000327,9001000004545245,401778_5245,20250209,124522,20250209,124522,2,2,0,00200,19,,,,,00000000000000000000,0131,1404995496899375,0,Generated transaction,CARD ACCEPTOR~ATM Riyadh~CITY NAME~             682,0,,,,,,,,,,,,,,,142583,0,,0,,0,0,,0
R,147291,1,356,3663.64,682,3663.64,20250209,3663.64,682,20250209,6826000000000327,6826000000000327,9001000004545245,401778_5245,20250209,104400,20250209,104400,2,2,0,00200,1,,,,,141958,0131,1404995496917291,0,Generated transaction,CARD ACCEPTOR~ATM Riyadh~CITY NAME~             682,0,,,,,,,,,,,,,,,,0,,0,,0,0,,0
R,144041,2,356,549.55,682,549.55,20250209,549.55,682,20250209,6826000000000327,6826000000000327,9001000004545245,401778_5245,20250209,104400,20250209,104400,2,2,0,00200,1,,,,,141958,0131,1404995496924041,0,Generated transaction,CARD ACCEPTOR~ATM Riyadh~CITY NAME~             682,0,,,,,,,,,,,,,,,147291,0,,0,,0,0,,0
R,140666,1002,356,11.00,682,11.00,20250209,11.00,682,20250209,6826000000000327,6826000000000327,9001000004545245,401778_5245,20250209,104400,20250209,104400,2,2,0,00200,1,,,,,00000000000000000000,0131,1404995496930666,0,Generated transaction,CARD ACCEPTOR~ATM Riyadh~CITY NAME~             682,0,,,,,,,,,,,,,,,144041,0,,0,,0,0,,0
R,147875,2,356,11.00,682,11.00,20250209,11.00,682,20250209,6826000000000327,6826000000000327,9001000004545245,401778_5245,20250209,104400,20250209,104400,2,2,0,00200,1,,,,,141958,0131,1404995496937875,0,Generated transaction,CARD ACCEPTOR~ATM Riyadh~CITY NAME~             682,0,,,,,,,,,,,,,,,147291,0,,0,,0,0,,0
R,144291,1002,356,109.91,682,109.91,20250209,109.91,682,20250209,6826000000000327,6826000000000327,9001000004545245,401778_5245,20250209,104400,20250209,104400,2,2,0,00200,1,,,,,00000000000000000000,0131,1404995496944291,0,Generated transaction,CARD ACCEPTOR~ATM Riyadh~CITY NAME~             682,0,,,,,,,,,,,,,,,147875,0,,0,,0,0,,0
R,148791,1,682,2161.21,682,2161.21,20250209,2161.21,682,20250209,6826000000000327,6826000000000327,9001000004545245,401778_5245,20250209,055605,20250209,055605,2,2,0,00200,0,,,,,144083,0131,1404995498138791,0,Generated transaction,CARD ACCEPTOR~ATM Riyadh~CITY NAME~             682,0,,,,,,,,,,,,,,,,0,,0,,0,0,,0
R,146833,1,682,4099.66,682,4099.66,20250209,4099.66,682,20250209,6826000000000327,6826000000000327,9001000004545245,401778_5245,20250209,014001,20250209,014001,2,2,0,00200,1,,,,,142958,0131,1404995498186833,0,Generated transaction,CARD ACCEPTOR~ATM Riyadh~CITY NAME~             682,0,,,,,,,,,,,,,,,,0,,0,,0,0,,0
